    CELLID   PRES       TEMPC    ZMF$1        ZMF$2        ZMF$3        ZMF$4      PHST SLIQ      SGAS       DLIQ       DGAS      VISLIQ     VISGAS     XMF$1        XMF$2        XMF$3        XMF$4        YMF$1        YMF$2        YMF$3        YMF$4
       115   140.3296    93.000  0.201486958  0.000000247  0.381181680  0.417331116  1  1.000000  0.000000   713.2683        NaN  3.081E-01        NaN  0.201486958  0.000000247  0.381181680  0.417331116          NaN          NaN          NaN          NaN
       116   133.6429    93.000  0.184546978  0.430127537  0.000355071  0.384970414  1  1.000000  0.000000   682.7258        NaN  2.539E-01        NaN  0.184546978  0.430127537  0.000355071  0.384970414          NaN          NaN          NaN          NaN
       117   130.1095    93.000  0.462849341  0.428661635  0.083586919  0.024902105  2  0.445324  0.554676   402.1289   220.7466  5.069E-02  2.475E-02  0.380878146  0.461211492  0.113041689  0.044868674  0.545809788  0.395718958  0.053776681  0.004694574
       118   126.5239    93.000  0.507521282  0.242838062  0.237970221  0.011670435  2  0.636682  0.363318   406.4675   154.7798  5.118E-02  1.891E-02  0.427435280  0.260852666  0.295814247  0.015897807  0.722101706  0.194570186  0.082984389  0.000343720
       119   114.7071    93.000  0.078977318  0.000819433  0.024246074  0.895957175  1  1.000000  0.000000   801.6821        NaN  5.705E-01        NaN  0.078977318  0.000819433  0.024246074  0.895957175          NaN          NaN          NaN          NaN
       120   145.5910    93.000  0.310379948  0.000423234  0.601900245  0.087296573  1  1.000000  0.000000   576.5278        NaN  1.206E-01        NaN  0.310379948  0.000423234  0.601900245  0.087296573          NaN          NaN          NaN          NaN
       121   159.0605    93.000  0.170298983  0.344344954  0.000000188  0.485355875  1  1.000000  0.000000   722.2909        NaN  3.462E-01        NaN  0.170298983  0.344344954  0.000000188  0.485355875          NaN          NaN          NaN          NaN
       122   135.5175    93.000  0.000601676  0.999124971  0.000000000  0.000273354  1  1.000000  0.000000   425.4781        NaN  5.674E-02        NaN  0.000601676  0.999124971  0.000000000  0.000273354          NaN          NaN          NaN          NaN
       123   123.8011    93.000  0.894221223  0.000169184  0.005021569  0.100588024  2  0.139570  0.860430   746.8870    70.7335  4.028E-01  1.520E-02  0.346180764  0.000262106  0.021711026  0.631846104  0.997571569  0.000151660  0.001874244  0.000402527
       124   120.8650    93.000  0.000008482  0.999958282  0.000030064  0.000003172  1  1.000000  0.000000   415.4238        NaN  5.407E-02        NaN  0.000008482  0.999958282  0.000030064  0.000003172          NaN          NaN          NaN          NaN
       125   120.0940    93.000  0.869438087  0.130426689  0.000000770  0.000134454  1  0.000000  1.000000        NaN    88.4321        NaN  1.548E-02          NaN          NaN          NaN          NaN  0.869438087  0.130426689  0.000000770  0.000134454
       126   119.4575    93.000  0.050827147  0.073632865  0.875539973  0.000000014  1  1.000000  0.000000   582.9099        NaN  1.244E-01        NaN  0.050827147  0.073632865  0.875539973  0.000000014          NaN          NaN          NaN          NaN
       127   124.4603    93.000  0.000000132  0.540424879  0.023938518  0.435636472  1  1.000000  0.000000   713.0322        NaN  3.196E-01        NaN  0.000000132  0.540424879  0.023938518  0.435636472          NaN          NaN          NaN          NaN
       128   118.9698    93.000  0.000206828  0.158347172  0.808293239  0.033152762  1  1.000000  0.000000   600.3627        NaN  1.393E-01        NaN  0.000206828  0.158347172  0.808293239  0.033152762          NaN          NaN          NaN          NaN
       129   143.3401    93.000  0.000000000  0.970215968  0.000000030  0.029784001  1  1.000000  0.000000   469.3679        NaN  6.947E-02        NaN  0.000000000  0.970215968  0.000000030  0.029784001          NaN          NaN          NaN          NaN
       130   119.1093    93.000  0.339759023  0.000062297  0.016496559  0.643682121  2  0.993435  0.006565   750.0719    67.8097  4.115E-01  1.506E-02  0.336109019  0.000062440  0.016580235  0.647248307  0.998188286  0.000036398  0.001402164  0.000373153
       131   153.9512    93.000  0.963090945  0.003604450  0.033226823  0.000077782  1  0.000000  1.000000        NaN   102.9927        NaN  1.660E-02          NaN          NaN          NaN          NaN  0.963090945  0.003604450  0.033226823  0.000077782
       132   140.9217    93.000  0.558741871  0.000519877  0.242585993  0.198152259  2  0.658119  0.341881   642.0023    95.8942  1.849E-01  1.610E-02  0.399409297  0.000586574  0.323782042  0.276222088  0.962231267  0.000350976  0.036967369  0.000450388
       133   125.5252    93.000  0.844717036  0.061536900  0.062654838  0.031091226  2  0.081878  0.918122   635.4367    94.1659  1.762E-01  1.574E-02  0.354664688  0.091816410  0.285539177  0.267979726  0.908138149  0.057618216  0.033809812  0.000433823
       134   158.8951    93.000  0.041710807  0.473143835  0.000080119  0.485065240  1  1.000000  0.000000   729.4970        NaN  3.679E-01        NaN  0.041710807  0.473143835  0.000080119  0.485065240          NaN          NaN          NaN          NaN
       135   117.3448    93.000  0.967863174  0.006855627  0.003681274  0.021599924  2  0.027923  0.972077   745.5023    68.1872  3.970E-01  1.503E-02  0.331165026  0.011375062  0.031525561  0.625934351  0.990230854  0.006696856  0.002703084  0.000369206
       136   155.1895    93.000  0.714609370  0.000026978  0.283374316  0.001989337  2  0.411031  0.588969   432.1425   139.1835  5.714E-02  1.838E-02  0.530964573  0.000032361  0.465100057  0.003903010  0.901418015  0.000021503  0.098517788  0.000042694
       137   121.5242    93.000  0.065831804  0.911842511  0.022325110  0.000000576  1  1.000000  0.000000   400.5942        NaN  5.070E-02        NaN  0.065831804  0.911842511  0.022325110  0.000000576          NaN          NaN          NaN          NaN
       138   117.5884    93.000  0.994929654  0.002329015  0.002703180  0.000038151  1  0.000000  1.000000        NaN    67.3660        NaN  1.502E-02          NaN          NaN          NaN          NaN  0.994929654  0.002329015  0.002703180  0.000038151
       139   115.7524    93.000  0.007678677  0.032674186  0.809127160  0.150519977  1  1.000000  0.000000   654.0750        NaN  1.962E-01        NaN  0.007678677  0.032674186  0.809127160  0.150519977          NaN          NaN          NaN          NaN
       140   134.7464    93.000  0.016327159  0.000021252  0.027362956  0.956288632  1  1.000000  0.000000   812.6703        NaN  6.050E-01        NaN  0.016327159  0.000021252  0.027362956  0.956288632          NaN          NaN          NaN          NaN
       141   151.2682    93.000  0.112027445  0.013548034  0.633840850  0.240583671  1  1.000000  0.000000   675.4419        NaN  2.330E-01        NaN  0.112027445  0.013548034  0.633840850  0.240583671          NaN          NaN          NaN          NaN
       142   133.4619    93.000  0.335127736  0.069483724  0.000000001  0.595388540  1  1.000000  0.000000   739.3270        NaN  3.844E-01        NaN  0.335127736  0.069483724  0.000000001  0.595388540          NaN          NaN          NaN          NaN
       143   113.2362    93.000  0.094170336  0.191280974  0.711549648  0.002999042  1  1.000000  0.000000   556.3176        NaN  1.065E-01        NaN  0.094170336  0.191280974  0.711549648  0.002999042          NaN          NaN          NaN          NaN
       144   123.1140    93.000  0.750312885  0.243400841  0.006286007  0.000000267  1  0.000000  1.000000        NaN   116.3615        NaN  1.661E-02          NaN          NaN          NaN          NaN  0.750312885  0.243400841  0.006286007  0.000000267
       145   148.5672    93.000  0.175881232  0.823073296  0.000553066  0.000492407  1  1.000000  0.000000   372.0435        NaN  4.547E-02        NaN  0.175881232  0.823073296  0.000553066  0.000492407          NaN          NaN          NaN          NaN
       146   127.0098    93.000  0.534960529  0.221262510  0.243776960  0.000000000  2  0.636535  0.363465   370.7521   158.8224  4.430E-02  1.920E-02  0.462245838  0.237067016  0.300687146  0.000000000  0.724901559  0.179978912  0.095119529  0.000000000
       147   146.1571    93.000  0.235041101  0.003066818  0.747302423  0.014589659  1  1.000000  0.000000   557.5635        NaN  1.078E-01        NaN  0.235041101  0.003066818  0.747302423  0.014589659          NaN          NaN          NaN          NaN
       148   145.4335    93.000  0.078003834  0.003090103  0.918757831  0.000148232  1  1.000000  0.000000   590.0131        NaN  1.309E-01        NaN  0.078003834  0.003090103  0.918757831  0.000148232          NaN          NaN          NaN          NaN
       149   121.2268    93.000  0.010152298  0.087059850  0.080283751  0.822504101  1  1.000000  0.000000   794.5394        NaN  5.484E-01        NaN  0.010152298  0.087059850  0.080283751  0.822504101          NaN          NaN          NaN          NaN
       150   127.3445    93.000  0.779252986  0.112169671  0.108575898  0.000001445  2  0.039940  0.960060   409.9005   135.0741  5.173E-02  1.763E-02  0.451775365  0.155681779  0.392523420  0.000019436  0.801362821  0.109231927  0.089405022  0.000000230
       151   159.1659    93.000  0.013003735  0.000000000  0.925287358  0.061708907  1  1.000000  0.000000   631.3076        NaN  1.712E-01        NaN  0.013003735  0.000000000  0.925287358  0.061708907          NaN          NaN          NaN          NaN
       152   140.4474    93.000  0.090561672  0.908829305  0.000259696  0.000349327  1  1.000000  0.000000   397.7923        NaN  5.042E-02        NaN  0.090561672  0.908829305  0.000259696  0.000349327          NaN          NaN          NaN          NaN
       153   134.4438    93.000  0.002181659  0.020285803  0.373596712  0.603935826  1  1.000000  0.000000   764.6224        NaN  4.385E-01        NaN  0.002181659  0.020285803  0.373596712  0.603935826          NaN          NaN          NaN          NaN
       154   117.1810    93.000  0.694210803  0.000000057  0.274354405  0.031434734  2  0.299621  0.700379   537.4393    90.2638  9.470E-02  1.543E-02  0.382200529  0.000000073  0.545654057  0.072145341  0.934213527  0.000000046  0.065666869  0.000119558
       155   117.1721    93.000  0.000078374  0.750225179  0.218312781  0.031383666  1  1.000000  0.000000   511.8354        NaN  8.490E-02        NaN  0.000078374  0.750225179  0.218312781  0.031383666          NaN          NaN          NaN          NaN
       156   140.4914    93.000  0.013885520  0.009423401  0.002375451  0.974315628  1  1.000000  0.000000   815.2292        NaN  6.177E-01        NaN  0.013885520  0.009423401  0.002375451  0.974315628          NaN          NaN          NaN          NaN
       157   145.3720    93.000  0.000012084  0.354286684  0.094368327  0.551332904  1  1.000000  0.000000   749.1645        NaN  4.180E-01        NaN  0.000012084  0.354286684  0.094368327  0.551332904          NaN          NaN          NaN          NaN
       158   139.4080    93.000  0.299689687  0.000599894  0.432808478  0.266901942  1  1.000000  0.000000   655.5876        NaN  2.029E-01        NaN  0.299689687  0.000599894  0.432808478  0.266901942          NaN          NaN          NaN          NaN
       159   140.2032    93.000  0.000000810  0.001316572  0.878980583  0.119702034  1  1.000000  0.000000   651.0055        NaN  1.936E-01        NaN  0.000000810  0.001316572  0.878980583  0.119702034          NaN          NaN          NaN          NaN
       160   114.3198    93.000  0.001253296  0.226708191  0.351110302  0.420928212  1  1.000000  0.000000   720.3863        NaN  3.242E-01        NaN  0.001253296  0.226708191  0.351110302  0.420928212          NaN          NaN          NaN          NaN
       161   138.9972    93.000  0.134766060  0.000099321  0.864888271  0.000246348  1  1.000000  0.000000   575.5775        NaN  1.196E-01        NaN  0.134766060  0.000099321  0.864888271  0.000246348          NaN          NaN          NaN          NaN
       162   148.7075    93.000  0.124837098  0.219218147  0.146544806  0.509399948  1  1.000000  0.000000   735.1333        NaN  3.737E-01        NaN  0.124837098  0.219218147  0.146544806  0.509399948          NaN          NaN          NaN          NaN
       163   159.0953    93.000  0.004206908  0.538512572  0.457280445  0.000000075  1  1.000000  0.000000   541.6612        NaN  1.015E-01        NaN  0.004206908  0.538512572  0.457280445  0.000000075          NaN          NaN          NaN          NaN
       164   154.1891    93.000  0.000935986  0.997494754  0.001569259  0.000000000  1  1.000000  0.000000   436.4179        NaN  5.992E-02        NaN  0.000935986  0.997494754  0.001569259  0.000000000          NaN          NaN          NaN          NaN
       165   121.6656    93.000  0.000148142  0.141043764  0.794869594  0.063938501  1  1.000000  0.000000   615.8048        NaN  1.538E-01        NaN  0.000148142  0.141043764  0.794869594  0.063938501          NaN          NaN          NaN          NaN
       166   123.9068    93.000  0.000162176  0.000000147  0.847911511  0.151926166  1  1.000000  0.000000   659.1071        NaN  2.031E-01        NaN  0.000162176  0.000000147  0.847911511  0.151926166          NaN          NaN          NaN          NaN
       167   145.6606    93.000  0.000003452  0.696433043  0.029813706  0.273749799  1  1.000000  0.000000   656.2952        NaN  2.128E-01        NaN  0.000003452  0.696433043  0.029813706  0.273749799          NaN          NaN          NaN          NaN
       168   131.7435    93.000  0.148557382  0.218081002  0.416522277  0.216839339  1  1.000000  0.000000   644.1549        NaN  1.887E-01        NaN  0.148557382  0.218081002  0.416522277  0.216839339          NaN          NaN          NaN          NaN
       169   150.9270    93.000  0.644593331  0.063627102  0.011436055  0.280343511  2  0.532954  0.467046   716.6752    95.7144  3.261E-01  1.630E-02  0.389998412  0.078337471  0.019188641  0.512475476  0.951218790  0.045910435  0.002099104  0.000771671
       170   132.4262    93.000  0.446759905  0.028359201  0.096127081  0.428753814  2  0.840450  0.159550   714.4560    82.2372  3.155E-01  1.557E-02  0.363162250  0.030064458  0.109741796  0.497031496  0.971124112  0.017663018  0.010729115  0.000483754
       171   116.0470    93.000  0.179682963  0.048724156  0.764643290  0.006949591  1  1.000000  0.000000   554.8647        NaN  1.049E-01        NaN  0.179682963  0.048724156  0.764643290  0.006949591          NaN          NaN          NaN          NaN
       172   149.9458    93.000  0.613753169  0.041757672  0.096720335  0.247768824  2  0.580319  0.419681   685.8606    98.6079  2.565E-01  1.638E-02  0.398430067  0.049604687  0.147419468  0.404545778  0.953105300  0.029390671  0.016817813  0.000686216
       173   138.7723    93.000  0.000000018  0.000037004  0.225128896  0.774834082  1  1.000000  0.000000   791.1769        NaN  5.262E-01        NaN  0.000000018  0.000037004  0.225128896  0.774834082          NaN          NaN          NaN          NaN
       174   153.9004    93.000  0.561087288  0.300255454  0.019620432  0.119036826  2  0.435656  0.564344   601.1218   154.0899  1.432E-01  1.941E-02  0.367007939  0.353951451  0.033273595  0.245767014  0.739552714  0.250879365  0.007065683  0.002502238
       175   158.8282    93.000  0.306347740  0.248756607  0.444895066  0.000000588  1  1.000000  0.000000   480.0334        NaN  7.198E-02        NaN  0.306347740  0.248756607  0.444895066  0.000000588          NaN          NaN          NaN          NaN
       176   125.9178    93.000  0.690999831  0.001771608  0.003781667  0.303446894  2  0.441060  0.558940   748.6098    71.7000  4.090E-01  1.525E-02  0.350046339  0.002280525  0.007284195  0.640388941  0.997633873  0.001313917  0.000631694  0.000420517
