    CELLID   PRES       TEMPC    ZMF$1        ZMF$2        ZMF$3        ZMF$4      PHST SLIQ      SGAS       DLIQ       DGAS      VISLIQ     VISGAS     XMF$1        XMF$2        XMF$3        XMF$4        YMF$1        YMF$2        YMF$3        YMF$4
      6594   132.4577   114.382  0.000000298  0.129866473  0.870019942  0.000113287  1  1.000000  0.000000   571.9508        NaN  1.135E-01        NaN  0.000000298  0.129866473  0.870019942  0.000113287          NaN          NaN          NaN          NaN
      6595   119.7296    77.117  0.033226500  0.003391326  0.867963055  0.095419119  1  1.000000  0.000000   645.5239        NaN  1.911E-01        NaN  0.033226500  0.003391326  0.867963055  0.095419119          NaN          NaN          NaN          NaN
      6596   153.2061    84.485  0.075552129  0.038380273  0.016637468  0.869430130  1  1.000000  0.000000   805.8603        NaN  6.178E-01        NaN  0.075552129  0.038380273  0.016637468  0.869430130          NaN          NaN          NaN          NaN
      6597   157.2335   102.978  0.000003240  0.430798779  0.565582788  0.003615193  1  1.000000  0.000000   551.0977        NaN  1.051E-01        NaN  0.000003240  0.430798779  0.565582788  0.003615193          NaN          NaN          NaN          NaN
      6598   112.6328    90.805  0.000089490  0.398698029  0.601212447  0.000000034  1  1.000000  0.000000   554.4403        NaN  1.068E-01        NaN  0.000089490  0.398698029  0.601212447  0.000000034          NaN          NaN          NaN          NaN
      6599   128.2434    69.581  0.101565306  0.224547080  0.000779963  0.673107651  1  1.000000  0.000000   779.1015        NaN  5.461E-01        NaN  0.101565306  0.224547080  0.000779963  0.673107651          NaN          NaN          NaN          NaN
      6600   150.1279    99.725  0.965795374  0.024922265  0.000000067  0.009282293  2  0.014292  0.985708   727.9901    87.7637  3.504E-01  1.616E-02  0.388647362  0.041350288  0.000000548  0.570001802  0.974512110  0.024674151  0.000000060  0.000813679
      6601   154.7519   105.159  0.346310013  0.068120924  0.584964525  0.000604539  1  1.000000  0.000000   486.8717        NaN  7.302E-02        NaN  0.346310013  0.068120924  0.584964525  0.000604539          NaN          NaN          NaN          NaN
      6602   132.5951    87.053  0.198258276  0.689597614  0.035356985  0.076787124  1  1.000000  0.000000   486.5363        NaN  7.487E-02        NaN  0.198258276  0.689597614  0.035356985  0.076787124          NaN          NaN          NaN          NaN
      6603   149.0749    85.905  0.097437324  0.009924660  0.892170855  0.000467161  1  1.000000  0.000000   591.6982        NaN  1.343E-01        NaN  0.097437324  0.009924660  0.892170855  0.000467161          NaN          NaN          NaN          NaN
      6604   146.6243    74.446  0.000003233  0.048340947  0.002181908  0.949473913  1  1.000000  0.000000   820.8692        NaN  6.790E-01        NaN  0.000003233  0.048340947  0.002181908  0.949473913          NaN          NaN          NaN          NaN
      6605   154.4826   103.673  0.066959088  0.931103517  0.000003179  0.001934216  1  1.000000  0.000000   398.8925        NaN  5.074E-02        NaN  0.066959088  0.931103517  0.000003179  0.001934216          NaN          NaN          NaN          NaN
      6606   141.3856   112.693  0.761346917  0.053364508  0.000989487  0.184299087  2  0.297185  0.702815   718.4777    82.6643  3.165E-01  1.609E-02  0.360821523  0.069302492  0.002410916  0.567465069  0.952873924  0.045743133  0.000309775  0.001073168
      6607   126.8068    96.103  0.443942507  0.005092775  0.550799585  0.000165133  1  1.000000  0.000000   455.6195        NaN  6.266E-02        NaN  0.443942507  0.005092775  0.550799585  0.000165133          NaN          NaN          NaN          NaN
      6608   128.1762    69.270  0.002029341  0.072249553  0.567837663  0.357883443  1  1.000000  0.000000   727.4409        NaN  3.533E-01        NaN  0.002029341  0.072249553  0.567837663  0.357883443          NaN          NaN          NaN          NaN
      6609   133.6458    75.897  0.594589741  0.141810800  0.213224332  0.050375127  2  0.486604  0.513396   529.1738   127.0096  9.354E-02  1.711E-02  0.415813152  0.169546950  0.329411975  0.085227923  0.851519946  0.101949571  0.046244331  0.000286152
      6610   149.6855   112.522  0.039058233  0.000004457  0.809448468  0.151488841  1  1.000000  0.000000   643.4535        NaN  1.786E-01        NaN  0.039058233  0.000004457  0.809448468  0.151488841          NaN          NaN          NaN          NaN
      6611   155.1748    95.177  0.429697427  0.241062738  0.000018023  0.329221811  2  0.863952  0.136048   665.1968   124.2412  2.224E-01  1.764E-02  0.372917442  0.251762308  0.000020114  0.375300136  0.833431660  0.164983419  0.000003161  0.001581760
      6612   128.2679    69.367  0.152434323  0.000194014  0.576510889  0.270860774  1  1.000000  0.000000   692.9229        NaN  2.750E-01        NaN  0.152434323  0.000194014  0.576510889  0.270860774          NaN          NaN          NaN          NaN
      6613   118.4214   101.520  0.475735169  0.416955978  0.000017541  0.107291311  2  0.331033  0.668967   596.3171   136.5255  1.357E-01  1.774E-02  0.266603224  0.478275234  0.000032233  0.255089309  0.624421095  0.373360007  0.000007096  0.002211802
      6614   142.2796    91.489  0.082974511  0.578580068  0.097846165  0.240599255  1  1.000000  0.000000   638.1645        NaN  1.861E-01        NaN  0.082974511  0.578580068  0.097846165  0.240599255          NaN          NaN          NaN          NaN
      6615   128.1024    81.620  0.954341298  0.000272235  0.027340655  0.018045813  2  0.034853  0.965147   697.6562    83.2558  2.821E-01  1.532E-02  0.370621736  0.000482883  0.221939983  0.406955398  0.981016712  0.000262608  0.018447655  0.000273024
      6616   139.2734    76.574  0.525506093  0.120418124  0.352749657  0.001326126  2  0.883374  0.116626   427.2986   140.9787  5.639E-02  1.804E-02  0.497585654  0.124047551  0.376927878  0.001438918  0.850865229  0.078124121  0.070998893  0.000011757
      6617   155.2717    92.490  0.012037462  0.001305367  0.001847472  0.984809700  1  1.000000  0.000000   817.9769        NaN  6.314E-01        NaN  0.012037462  0.001305367  0.001847472  0.984809700          NaN          NaN          NaN          NaN
      6618   145.5468   114.670  0.210157318  0.440218845  0.243276217  0.106347620  1  1.000000  0.000000   526.5763        NaN  8.965E-02        NaN  0.210157318  0.440218845  0.243276217  0.106347620          NaN          NaN          NaN          NaN
      6619   124.7558    79.991  0.767522482  0.039575894  0.190727601  0.002174022  2  0.189925  0.810075   474.2317   108.6431  6.941E-02  1.606E-02  0.437970405  0.055855643  0.498759557  0.007414396  0.903102108  0.032878312  0.064001477  0.000018102
      6620   162.2061   107.960  0.036940668  0.946469326  0.000045285  0.016544721  1  1.000000  0.000000   427.8862        NaN  5.735E-02        NaN  0.036940668  0.946469326  0.000045285  0.016544721          NaN          NaN          NaN          NaN
      6621   139.2230   109.108  0.222474996  0.478409417  0.089592201  0.209523385  1  1.000000  0.000000   582.8975        NaN  1.247E-01        NaN  0.222474996  0.478409417  0.089592201  0.209523385          NaN          NaN          NaN          NaN
      6622   156.9175   104.045  0.160952782  0.002401196  0.834685388  0.001960634  1  1.000000  0.000000   563.3555        NaN  1.101E-01        NaN  0.160952782  0.002401196  0.834685388  0.001960634          NaN          NaN          NaN          NaN
      6623   124.8602   107.812  0.005088332  0.914438314  0.000219738  0.080253615  1  1.000000  0.000000   493.3501        NaN  7.655E-02        NaN  0.005088332  0.914438314  0.000219738  0.080253615          NaN          NaN          NaN          NaN
      6624   161.3863    98.296  0.015089381  0.340720114  0.030385227  0.613805277  1  1.000000  0.000000   759.5985        NaN  4.518E-01        NaN  0.015089381  0.340720114  0.030385227  0.613805277          NaN          NaN          NaN          NaN
      6625   155.1933    99.944  0.315672625  0.496556380  0.000002989  0.187768006  1  1.000000  0.000000   554.2223        NaN  1.067E-01        NaN  0.315672625  0.496556380  0.000002989  0.187768006          NaN          NaN          NaN          NaN
      6626   143.0621   113.511  0.977284732  0.000220524  0.001244448  0.021250296  2  0.030306  0.969694   731.0807    76.0835  3.464E-01  1.601E-02  0.374718434  0.000337504  0.008406356  0.616537706  0.997838758  0.000216534  0.001000149  0.000944559
      6627   130.0227    85.107  0.027983048  0.000038064  0.070527879  0.901451009  1  1.000000  0.000000   808.9879        NaN  6.049E-01        NaN  0.027983048  0.000038064  0.070527879  0.901451009          NaN          NaN          NaN          NaN
      6628   126.5576   105.932  0.003996698  0.003122727  0.992875216  0.000005359  1  1.000000  0.000000   591.3517        NaN  1.277E-01        NaN  0.003996698  0.003122727  0.992875216  0.000005359          NaN          NaN          NaN          NaN
      6629   118.1735    73.237  0.200494465  0.566290315  0.000206945  0.233008275  1  1.000000  0.000000   622.0287        NaN  1.693E-01        NaN  0.200494465  0.566290315  0.000206945  0.233008275          NaN          NaN          NaN          NaN
      6630   139.2558   114.586  0.022464673  0.056746087  0.920789239  0.000000001  1  1.000000  0.000000   576.5555        NaN  1.164E-01        NaN  0.022464673  0.056746087  0.920789239  0.000000001          NaN          NaN          NaN          NaN
      6631   130.7117    89.306  0.000003278  0.125974081  0.874022641  0.000000000  1  1.000000  0.000000   594.3777        NaN  1.356E-01        NaN  0.000003278  0.125974081  0.874022641  0.000000000          NaN          NaN          NaN          NaN
      6632   121.9174    94.841  0.279796771  0.000231242  0.229313444  0.490658542  1  1.000000  0.000000   719.5206        NaN  3.217E-01        NaN  0.279796771  0.000231242  0.229313444  0.490658542          NaN          NaN          NaN          NaN
      6633   161.1902   105.349  0.168775863  0.000451220  0.283489823  0.547283094  1  1.000000  0.000000   740.7421        NaN  3.724E-01        NaN  0.168775863  0.000451220  0.283489823  0.547283094          NaN          NaN          NaN          NaN
      6634   157.5176   100.935  0.024873119  0.338698620  0.627265698  0.009162563  1  1.000000  0.000000   562.3007        NaN  1.120E-01        NaN  0.024873119  0.338698620  0.627265698  0.009162563          NaN          NaN          NaN          NaN
      6635   127.0243    76.642  0.016624171  0.000799978  0.464415923  0.518159928  1  1.000000  0.000000   756.8913        NaN  4.276E-01        NaN  0.016624171  0.000799978  0.464415923  0.518159928          NaN          NaN          NaN          NaN
      6636   133.9151    91.580  0.345632053  0.652926322  0.001141433  0.000300192  1  1.000000  0.000000   284.1357        NaN  3.209E-02        NaN  0.345632053  0.652926322  0.001141433  0.000300192          NaN          NaN          NaN          NaN
      6637   160.4884   103.098  0.000489174  0.393513838  0.479264307  0.126732681  1  1.000000  0.000000   617.7139        NaN  1.585E-01        NaN  0.000489174  0.393513838  0.479264307  0.126732681          NaN          NaN          NaN          NaN
      6638   160.0022    68.075  0.057675603  0.002012271  0.933441555  0.006870571  1  1.000000  0.000000   619.4088        NaN  1.667E-01        NaN  0.057675603  0.002012271  0.933441555  0.006870571          NaN          NaN          NaN          NaN
      6639   121.7963    73.461  0.665613183  0.000261890  0.334098116  0.000026812  2  0.401247  0.598753   489.6773    98.6074  7.530E-02  1.551E-02  0.437508404  0.000330264  0.562112569  0.000048763  0.943583528  0.000178569  0.056237841  0.000000061
      6640   126.8514    92.957  0.022334638  0.000000117  0.022893724  0.954771521  1  1.000000  0.000000   811.6150        NaN  5.998E-01        NaN  0.022334638  0.000000117  0.022893724  0.954771521          NaN          NaN          NaN          NaN
      6641   113.9697    95.247  0.919658785  0.062228350  0.015890598  0.002222266  2  0.002898  0.997102   695.6965    78.1211  2.705E-01  1.513E-02  0.315480953  0.097827106  0.147486834  0.439205107  0.922139026  0.062082212  0.015350376  0.000428386
      6642   118.9571   111.102  0.002260162  0.000062188  0.995128801  0.002548850  1  1.000000  0.000000   586.9973        NaN  1.228E-01        NaN  0.002260162  0.000062188  0.995128801  0.002548850          NaN          NaN          NaN          NaN
      6643   125.6306    95.983  0.036153678  0.332362631  0.631483585  0.000000105  1  1.000000  0.000000   551.4399        NaN  1.044E-01        NaN  0.036153678  0.332362631  0.631483585  0.000000105          NaN          NaN          NaN          NaN
      6644   118.3227   116.842  0.000000004  0.347033832  0.604189250  0.048776914  1  1.000000  0.000000   562.4043        NaN  1.076E-01        NaN  0.000000004  0.347033832  0.604189250  0.048776914          NaN          NaN          NaN          NaN
      6645   117.1501   101.577  0.000000194  0.897665570  0.016081997  0.086252239  1  1.000000  0.000000   509.8047        NaN  8.342E-02        NaN  0.000000194  0.897665570  0.016081997  0.086252239          NaN          NaN          NaN          NaN
